"PheCode","CUI"
"362_2","C0339436|C0271083|C0271084|C0154850|C1261331|C0154853|C0035312|C0242383|C1536085|C2237660"
"362_21","C0271083|C1536085"
"362_22","C0271084|C2237660"
"362_23","C0154850|C1261331"
"362_26","C0154853"
"362_27","C0035312"
"362_29","C0242383"
"362_3","C0004608|C0152132|C0154832|C0154837|C0154838|C0154844|C0730328|C0154845|C0154846"
"362_31","C0154844|C0730328|C0154845|C0154846"
"362_4","C0154831|C1363843|C0154834|C0154835|C0035320|C0154836|C0152026|C0035326|C0007688|C0006123|C0154839|C0154840|C0154841|C0154842|C0154843"
"362_5","C0271086"
"362_6","C1320640|C0154854|C0154855|C0154856|C0154857|C0154858|C0154859"
"362_7","C0154860|C0154861|C0154862|C0154863|C0311338|C0154864|C0154865|C0154866"
"362_8","C0035317|C0162291"
"362_9","C0242420"
"363_","C0008511|C0154901|C0008522|C0154902|C0154903|C0162279|C0154904|C0154905|C0154906|C0008521|C0008512|C0152131|C0154886|C0154887|C0154888|C0154889|C0344297|C0154891|C0154892|C0002983|C0154893|C0154895|C0154896|C0339427|C0154898|C0008525|C0154899|C0154900"
"363_3","C0008512|C0152131|C0154886|C0154887|C0154888|C0154889"
"363_4","C0344297|C0154891|C0154892|C0002983|C0154893|C0154895|C0154896|C0339427|C0154898|C0008525|C0154899|C0154900"
"364_","C0155097|C0155098|C0339249|C0162281|C0155104|C0155105|C0155106|C0152457|C0155107|C0155108|C0474442|C0155114|C0155115|C0155116|C0155117|C0155133|C0339212|C0155135|C0155136|C0152440|C0155137|C0155138|C0375253|C0010034|C0010037|C0155109|C0155110|C0155111|C0155118|C0036647|C0155119|C0155120|C0155121|C0152455|C0155122|C0155123|C0155124|C0022578|C0155131|C0339286|C0010035|C0339277|C0155126|C0018179|C0155127|C0024439|C0155128|C0155130|C0544008|C1384683|C0010036|C0016781"
"364_1","C0010038|C0155099|C0155100|C0007686|C0271275|C0155102"
"364_2","C0010037|C0155109|C0155110|C0155111"
"364_4","C0155118|C0036647|C0155119|C0155120|C0155121|C0152455|C0155122|C0155123|C0155124|C0022578|C0155131|C0339286"
"364_41","C0022578|C0155131|C0339286"
"364_5","C0010035|C0339277|C0155126|C0018179|C0155127|C0024439|C0155128|C0155130|C0544008|C0010036|C0016781"
"364_51","C0544008|C0016781"
"364_9","C1384683"
"365_","C0017601|C1533674|C0549470|C0339572|C0028840|C3161083|C3161084|C0339578|C0339579|C0154951|C0154952|C0154953|C0154954|C0154955|C0154956|C0271142|C0152137|C0154959|C0154960|C0154961|C0339598|C0339593|C0154964|C0154965|C0339594|C3161085|C3161086|C3161087|C3161088|C3161089|C0029802|C0154968|C0339596|C1135189|C3161332|C0017612|C0152136|C2981140|C0154944|C0339573|C0154941|C0017606|C0154945|C0154946|C0154947|C0154948|C0206368|C3264158|C0154940|C0020302"
"365_1","C3161332|C0017612|C0152136|C2981140|C0154944|C0339573|C0154940|C0020302"
"365_11","C0339573"
"365_2","C0154941|C0017606|C0154945|C0154946|C0154947|C0154948"
"365_5","C0206368"
"366_","C0086543|C0152259|C0154989|C0154990|C0154991|C0154992|C0154994|C0011876|C0039613|C0027128|C0154995|C0154996|C1306068|C0152260|C0154997|C0154998|C0029531|C0375731|C0033825|C0490024|C0154970|C2607928|C1112690|C1112781|C0154974|C1112705|C0154976|C0036646|C0311341|C2939157|C0154978|C0154979|C0154980|C0271166|C0152257|C0152258|C0154982|C0154983|C0154984|C0154985|C0154986|C0007391|C0158551"
"366_1","C0154970|C2607928|C1112690|C1112781|C0154974|C1112705|C0154976|C0158551"
"366_2","C0036646|C0311341|C2939157|C0154978|C0154979|C0154980|C0271166|C0152257|C0152258|C0154982"
"366_3","C0154983|C0154984|C0154985|C0154986"
"367_","C0339670|C0029596|C0728984|C0027092|C0004106|C0152193|C0152194|C0033075|C0020490|C0155020|C0155021|C1879328|C0155022|C0521709|C0392558|C0271220|C0392559|C0392560|C0392561|C0271224|C0339701|C0271225|C0392562|C0392563|C0392564|C0392565|C0392566|C0392567|C0392568|C0392569|C0155040|C0271234|C0392570|C0271236|C0392571|C0392572|C0271239|C0155047|C0339711|C0155049|C0392578|C0521710|C0392573|C0392574|C0392575|C0392576|C0392577|C0392579|C0392580|C0155058|C0520728|C0392581|C0392582|C0392583|C0392584|C0392585|C0392586|C0155066|C0042798|C0271240"
"367_1","C0027092"
"367_2","C0004106|C0152193|C0152194"
"367_4","C0033075"
"367_8","C0020490"
"367_9","C0155020|C0155021|C1879328|C0155022|C0521709|C0392558|C0271220|C0392559|C0392560|C0392561|C0271224|C0339701|C0271225|C0392562|C0392563|C0392564|C0392565|C0392566|C0392567|C0392568|C0392569|C0155040|C0271234|C0392570|C0271236|C0392571|C0392572|C0271239|C0155047|C0339711|C0155049|C0392578|C0521710|C0392573|C0392574|C0392575|C0392576|C0392577|C0392579|C0392580|C0155058|C0520728|C0392581|C0392582|C0392583|C0392584|C0392585|C0392586|C0155066|C0042798|C0271240"
"368_","C0155000|C0547030|C0028077|C1306122|C0152202|C0155019|C0029672|C0029844|C0152187|C0002418|C0750903|C0152189|C0152190|C0012569|C0155007|C0005461|C0221103|C0155008|C0155009|C0155010|C0154999|C0003081|C0003078|C0152198|C0235238|C0152197|C0152196|C0155001|C0155002|C0155003|C0042818|C0155004|C0155005|C0155006"
"368_1","C0152187|C0002418|C0750903|C0152189|C0152190"
"368_2","C0012569|C0155007|C0005461|C0221103|C0155008|C0155009|C0155010"
"368_3","C0154999|C0003081|C0003078"
"368_4","C0036454|C0152191|C0152192|C0155011|C0029657|C0155012|C0271202|C0271207"
"368_5","C0242225|C0155015|C0155016|C0155017|C0152200|C0155018|C0029548"
"368_7","C0152198|C0235238|C0152197|C0152196"
"368_9","C0155001|C0155002|C0155003|C0042818|C0155004|C0155005|C0155006"
"368_91","C0155006"
"369_","C0152944|C0012554|C0040592|C0153107|C0153108|C0009770|C0153307|C0153308|C0153338|C0014238|C0029610|C0154911|C0155181|C0155182|C0155183|C0010930|C0339130|C0155237|C0155238|C0155240|C0149506|C0155256|C0149507|C0155257|C0155258|C0155259|C0155263|C1719449|C1719445|C1719446|C1719447|C1719448|C0019364|C0019362|C0153027|C0153028|C0795698|C0153036|C0153037|C0022570|C0153038|C0153039|C0153040|C0153052|C0153109|C0014493|C0031351|C0153110|C0009765|C0029871|C0041792|C0376110|C0376111|C0155141|C0155142|C0155143|C0029668|C0155144|C0001309|C2712777|C0155148|C0005743|C0155149|C0155150|C0029560|C0009763|C0015407"
"369_2","C0019364|C0019362|C0153027|C0153028|C0795698|C0153036|C0153037|C0022570|C0153038|C0153039|C0153040|C0153052|C0153109|C0014493|C0031351|C0153110|C0009765|C0029871|C0041792|C0376110|C0376111|C0015407"
"369_5","C0155141|C0155142|C0155143|C0029668|C0155144|C0001309|C2712777|C0155148|C0005743|C0155149|C0155150|C0029560|C0009763"
"370_","C0022568|C0155087|C0155088|C0155089|C0155090|C0155091|C0155092|C0085109|C0155093|C0155094|C0155095|C0155096|C0348526|C0010043|C0155067|C0155068|C0155069|C0155070|C0155071|C0151844|C0155072|C0155073|C0155074|C0259799|C0155076|C0155077|C0155078|C0155079|C0155080|C0339295|C0155084|C0155085|C0022573|C0155086|C0029650|C0155082|C0013238"
"370_1","C0010043|C0155067|C0155068|C0155069|C0155070|C0155071|C0151844|C0155072"
"370_2","C0155073|C0155074|C0259799|C0155076|C0155077|C0155078"
"370_3","C0155079|C0155080|C0339295|C0155084|C0155085|C0022573|C0155086|C0029650|C0155082|C0013238"
"370_31","C0155082|C0013238"
"371_","C0259800|C0154773|C0030332|C0154774|C0042904|C0029610|C0154775|C0154870|C0009759|C0029077|C0030343|C0154871|C0154872|C0339394|C0154874|C0154875|C0154876|C0154877|C0154879|C0154880|C0154881|C0154882|C0154883|C0154884|C2239106|C0008513|C0030593|C0042170|C0154908|C0154909|C0154910|C2937264|C0020641|C1510449|C0339319|C0007832|C0016782|C0152138|C0339320|C0022073|C0155145|C0155146|C0155147|C0155152|C0155153|C0155081|C0009773|C0029543|C1812623|C0005741|C0155173|C0155174|C0019918|C0019919|C0085690|C0155175|C0007933|C0155184|C0155176|C0155177|C0155179|C0155261|C0155262|C2350476|C0019917|C0239429|C0009766"
"371_1","C0029077|C0030343|C0154871|C0154872|C0339394|C0154874|C0154875|C0154876|C0154877|C0154879|C0154880|C0154881|C0154882|C0154883|C0154884|C2239106|C0008513|C0030593|C0042170|C0154908|C0154909|C0154910|C2937264|C0020641|C1510449|C0339319|C0007832|C0016782|C0152138|C0339320|C0022073"
"371_2","C0155145|C0155146|C0155147|C0155152|C0155153|C0155081|C0009773|C0029543|C0009766"
"371_21","C0155081|C0009773|C0029543|C0009766"
"371_3","C1812623|C0005741|C0155173|C0155174|C0019918|C0019919|C0085690|C0155175|C0007933|C0155184|C0155176|C0155177|C0155179|C0019917"
"371_33","C0155176|C0155177|C0155179"
"371_9","C0155261|C0155262|C2350476"
"372_","C1328333|C0033999|C0155154|C0155155|C0155156|C0155157|C0155158|C0155159|C0155160|C0152255|C0155161|C0043349|C0155162|C0155163|C0162280|C0155164|C0155165|C0155166|C0152454|C0155168|C1761613|C0009760|C0151601|C0042370|C0155170|C0155171|C0878693|C0009759"
"374_","C0155186|C0155203|C0155204|C0266521|C0155206|C0155207|C0005744|C0155208|C0155209|C0155210|C0155211|C0155213|C0155214|C0155215|C0155216|C0162285|C0155217|C0155218|C0155219|C0015423|C0339058|C0014390|C0155188|C0155189|C0155190|C0155191|C0155192|C0013592|C0155193|C0155194|C0155195|C0155196|C0152226|C0155197|C0155198|C0155199|C0005745|C0392587|C0155201|C0155202|C0005742|C0423124|C0010495"
"374_1","C0339058|C0014390|C0155188|C0155189|C0155190|C0155191|C0155192|C0013592|C0155193|C0155194|C0155195|C0155196"
"374_2","C0152226|C0155197|C0155198|C0155199"
"374_3","C0005745|C0392587|C0155201|C0155202|C0005742"
"374_6","C0423124|C0010495"
"375_","C0022904|C0155223|C0155224|C1300133|C0155226|C0155227|C0155228|C0155229|C0339121|C0155231|C0339129|C0155239|C0155241|C0155242|C0155243|C0155244|C0155245|C0155246|C2745960|C0155248|C0155249|C0155250|C0155251|C0155252|C0155253|C0152227|C0155233|C0155234"
"375_1","C0013238|C0314719"
"375_2","C0152227|C0155233|C0155234"
"376_","C0029182|C0155272|C0162019|C0020534|C0155275|C0155276|C0155277|C0155278|C0155279|C0155280|C0014306|C0155281|C0155282|C0155284|C0155285|C0155286|C2609444"
"377_","C1533675|C0030353|C0155288|C1827466|C0155290|C0152112|C0155296|C0029128|C0155298|C0155299|C0155300|C0155307|C0155308|C2004477|C0155310|C0155311|C0155312|C0155313|C0155314|C0155315|C0234398|C0155317|C0155318|C0155319|C0155320|C0029124|C0155291|C0155292|C0155293|C0271342|C0155295|C0029125|C0029134|C0155301|C0155302|C0155303|C0029681|C0155304|C0155305|C0155306|C0338502"
"377_1","C0029124|C0155291|C0155292|C0155293|C0271342|C0155295|C0029125"
"377_3","C0029134|C0030353|C0155301|C0155302|C0155303|C0029681|C0155304|C0155305|C0155306|C0338502"
"378_","C0038380|C0013261|C0162674|C0155342|C0155343|C0702143|C0155344|C0155345|C0155346|C0155347|C0152134|C0733455|C0028850|C0014877|C0152204|C0155322|C0155323|C0155324|C0152205|C0155325|C0155326|C0155327|C0015310|C0152206|C0155328|C0155329|C0155330|C0152207|C0155331|C0155332|C0155333|C0152210|C0152211|C0152212|C0152213|C0152214|C0155334|C0038379|C0020575|C0152208|C0152209|C0339611|C0155336|C0152216|C0152217|C0152218|C0152219|C0152220|C0152223|C0155339|C0155340|C0155341|C0029831|C0339666|C0028738|C0700501|C0152225|C0271384|C0155379|C0155380|C0029620|C0595983|C0155382|C0155383|C0152221|C0271370|C0271371|C0271375|C0271355|C0162292|C0155338"
"378_1","C0014877|C0152204|C0155322|C0155323|C0155324|C0152205|C0155325|C0155326|C0155327|C0015310|C0152206|C0155328|C0155329|C0155330|C0152207|C0155331|C0155332|C0155333|C0152210|C0152211|C0152212|C0152213|C0152214|C0155334|C0038379|C0020575|C0152208|C0152209|C0339611|C0155336|C0152216|C0152217|C0152218|C0152219|C0152220|C0152223|C0155339|C0155340|C0155341|C0029831"
"378_2","C0339666|C0028738|C0700501|C0152225|C0271384|C0155379|C0155380|C0029620|C0595983|C0155382|C0155383"
"378_5","C0152221|C0271370|C0271371|C0271375|C0271355|C0162292|C0155338"
"379_","C0149505|C0497217|C0155358|C0155359|C0155360|C0155361|C0155362|C0155363|C0155364|C0155384|C1314803|C0015397|C0155387|C0028856|C1971635|C0036416|C0155351|C0155352|C0155353|C0155354|C0155355|C0155356|C0155357|C0029734|C0155365|C0155366|C0155367|C0042909|C0029872|C0155368|C0155369|C2748203|C0155370|C0155371|C0003534|C0023316|C0155372|C0155373|C0029590|C0917967|C0003079|C0026205|C0026962|C0155375|C0040416|C0155376|C0154907|C0154915|C0020582|C0154916|C0154917|C0271111|C0154919|C0154921|C0154922|C0154923|C0154924|C0154925|C0154926|C0154927|C0271128|C0154929|C0154930|C0154931|C0154932|C0154933|C0152253|C0152252|C0154934|C0154935|C0154936|C0152246|C0154937|C0339308|C1735601|C1321345|C0348538|C0154920"
"379_1","C1971635|C0036416|C0155351|C0155352|C0155353|C0155354|C0155355|C0155356|C0155357|C0029734"
"379_2","C0155365|C0155366|C0155367|C0042909|C0029872|C0155368|C0155369|C2748203|C0155370"
"379_3","C0155371|C0003534|C0023316|C0155372|C0155373|C0029590"
"379_4","C0917967|C0003079|C0026205|C0026962|C0155375|C0040416|C0155376"
"379_5","C0154907|C0154915|C0020582|C0154916|C0154917|C0271111|C0154919|C0154921|C0154922|C0154923|C0154924|C0154925|C0154926|C0154927|C0271128|C0154929|C0154930|C0154931|C0154932|C0154933|C0152253|C0152252|C0154934|C0154935|C0154936|C0152246|C0154937|C0339308|C1735601|C1321345|C0348538|C0154920"
"379_51","C0154920"
"379_9","C0030197|C0155386|C0034915"
"380_","C0155388|C0155389|C0155390|C0155391|C0741305|C0494553|C0155402|C0271413|C0001170|C0155404|C0155405|C0395839|C0395841|C0395842|C0155410|C0155411"
"380_1","C0021355|C0155392|C0155393|C0155394|C0155395|C0155396|C0155397|C0029695|C0155399|C0155400"
"380_4","C0021092"
"381_","C0155413|C0153050|C0271432|C0155415|C0395863|C0395865|C0155418|C0155419|C0155420|C0155421|C0155422|C0155423|C1455742|C0155426|C0155427|C0271446|C0029888|C0271431|C0395861|C0395862|C0155439|C0155440|C0155441|C0271454|C0029882|C0155428|C0155429|C0155430|C0149508|C0155431|C0271471|C0155433|C0155434|C0155435|C0271468|C0155442|C0701825|C0795702|C0155445|C0155446|C0155447|C0155448|C0155449|C0155450|C0155452|C0155453|C0155455|C0155456|C0395905|C0024904|C0155540|C0007814|C0155541"
"381_1","C0153050|C0271432|C0155415|C0395863|C0395865|C0155418|C0155419|C0155420|C0155421|C0155422|C0155423|C1455742|C0155426|C0155427|C0271446|C0029888|C0271431|C0395861|C0395862|C0155439|C0155440|C0155441|C0271454|C0029882"
"381_11","C0029888|C0271431|C0395861|C0395862|C0155439|C0155440|C0155441|C0271454|C0029882"
"381_2","C0155428|C0155429|C0155430|C0149508|C0155431|C0271471|C0155433|C0155434|C0155435|C0271468"
"381_3","C0155442|C0701825|C0795702|C0155445|C0155446|C0155447|C0155448|C0155449|C0155450|C0155452|C0155453|C0155455|C0155456|C0395905|C0024904"
"381_9","C0155540|C0007814|C0155541"
"382_","C0013456|C0155542|C0271411"
"383_","C0029899|C0155524|C0155525|C0155526|C0029696"
"384_","C0155458|C0155469|C0155470|C0155471|C0041825|C0155459|C0155460|C0155461|C0155462|C0395849|C0206504|C0155464|C0155465|C0155466|C0155467|C0155468|C0027134"
"384_1","C0155459|C0155460|C0155461|C0155462|C0395849|C0027134"
"384_4","C0206504|C0155464|C0155465|C0155466|C0155467|C0155468"
"385_","C0155472|C0155494|C0155398|C0155454|C0008374|C0008373|C0155489|C0155490|C0155491|C0155492|C0395887|C0395888|C0395889|C0395890|C0155477|C0155478|C0155480|C0155481|C0155482|C0155483|C0155484|C0584793|C0155486|C0155487|C0155488"
"385_3","C0155398|C0155454|C0008374|C0008373|C0155489|C0155490|C0155491|C0155492"
"385_5","C0395887|C0395888|C0395889|C0395890|C0155477|C0155478|C0155480|C0155481|C0155482|C0155483|C0155484|C0584793|C0155486|C0155487|C0155488"
"386_","C0155523|C0025281|C0155496|C0155497|C0155498|C0155499|C0029706|C0155501|C0155502|C0751908|C0155503|C0022893|C0155504|C0155505|C0155506|C0155507|C0155508|C0155509|C0339781|C0339782|C0155512|C0155513|C0155514|C0155515|C0155516|C0155517|C0155518|C0155519|C0155520|C0155521|C0155522|C0022890"
"386_1","C0025281|C0155496|C0155497|C0155498|C0155499"
"386_2","C0029706|C0155501|C0155502|C0751908|C0155503"
"386_21","C0155503"
"386_3","C0022893|C0155504|C0155505|C0155506|C0155507|C0155508|C0155509|C0339781|C0339782|C0155512|C0155513|C0155514|C0155515|C0155516|C0155517|C0155518|C0155519|C0155520|C0155521|C0155522|C0022890"
"386_9","C0476206"
"388_","C0155527|C0155532|C0013447|C0260663"
"389_","C0011057|C1384666|C0155552|C1955775|C0452153|C1955777|C0477458|C0438989|C1955602|C0260748|C0018784|C1719452|C1719453|C1955773|C0018776|C0744667|C1719455|C1955774|C0452138|C0018777|C0155544|C0155545|C0155546|C0155547|C1955772|C0452136|C0155548|C0155528|C0033074|C0155530|C0155531|C0018781|C0040264|C0155533|C0155534|C0155535|C0375257|C0152228|C0034880|C0155537|C0271510|C1955771|C0001163|C0159107|C0011053"
"389_1","C0018784|C1719452|C1719453|C1955773|C0018776|C0744667|C1719455|C1955774|C0452138"
"389_2","C0018777|C0155544|C0155545|C0155546|C0155547|C1955772|C0452136|C0155548"
"389_3","C0155528|C0033074|C0155530|C0155531|C0018781"
"389_4","C0040264|C0155533|C0155534"
"389_5","C0155535|C0375257|C0152228|C0034880|C0155537|C0271510|C1955771|C0001163|C0159107"
"394_","C0155570|C0375259|C0155578|C0155579|C0264764|C0155572|C0264772|C1306822|C0264774|C0155576|C0264765|C0264766|C0155563|C0264767|C0348579|C1260873|C0155567|C0155568|C0155569|C0155558|C0035440|C0155559|C0029730|C0035439|C0264776|C0026265|C0026269"
"394_1","C0375259|C0155572|C0264772|C1306822|C0264774|C0155576"
"394_2","C0264765|C0264766|C0155563|C0264767|C0348579|C0026265|C0026269"
"394_3","C1260873|C0155567|C0155568|C0155569"
"394_4","C0155558|C0035440|C0155559|C0029730|C0035439"
"394_7","C0264776"
"395_","C0155695|C0340345|C0026265|C1260873|C0701168|C0034087|C0677631|C0260675|C0018824|C0494590|C0003502|C2143184"
"395_1","C0026265|C0494590"
"395_2","C1260873|C0003502"
"395_3","C0701168"
"395_4","C0034087|C2143184"
"395_6","C0677631|C0260675"
"396_","C0375546|C0159050|C0577822"
"401_","C0020538|C0085580|C0155583|C1719469|C1719468|C1719464|C1719465|C1719466|C1719467|C0155607|C0155608|C0155609|C0155610|C0155611|C0155601|C0155612|C0494575|C0348879|C0494576|C0152105|C0155584|C1135328|C1135329|C0155587|C1135330|C1135331|C1135332|C1135333|C1719463|C1719462|C1719460|C1719461|C0155596|C0155598|C0848548|C0494574|C0348860|C0024588|C0155616|C0155617|C0264643|C0155619|C0155620|C0155621|C0155622|C0155624|C0348586|C0151620|C0810274|C0810275"
"401_1","C0085580|C0155583|C0020538"
"401_2","C1719469|C1719468|C1719464|C1719465|C1719466|C1719467|C0155607|C0155608|C0155609|C0155610|C0155611|C0155601|C0155612|C0494575|C0348879|C0494576|C0152105|C0155584|C1135328|C1135329|C0155587|C1135330|C1135331|C1135332|C1135333|C1719463|C1719462|C1719460|C1719461|C0155596|C0155598|C0848548|C0494574|C0348860|C0810274"
"401_21","C0152105|C0155584|C1135328|C1135329|C0155587|C1135330|C1135331|C1135332|C1135333"
"401_22","C1719463|C1719462|C1719460|C1719461|C0155596|C0155598|C0848548|C0494574|C0348860"
"401_3","C0024588|C0155616|C0155617|C0264643|C0155619|C0155620|C0155621|C0155622|C0155624|C0348586|C0151620|C0810275"
"402_","C0392682"
"411_","C0340283|C0002965|C0155626|C0155627|C0155628|C0155629|C0155630|C0155631|C0155632|C0155633|C0155634|C0340308|C0155636|C0155637|C0155638|C0340304|C0155640|C0155641|C0155642|C0155643|C0155644|C0155645|C0155646|C0155647|C0155648|C0155649|C0155650|C0264706|C0155652|C0155653|C0155654|C0155655|C0494580|C0155657|C0155658|C0155659|C0155660|C0155661|C0155662|C0155664|C0155665|C0152107|C0155668|C0302375|C0376115|C0302376|C0002962|C0152172|C0002963|C0348588|C0949167|C0010054|C0837133|C0837134|C0837135|C0837136|C0375264|C0375265|C1955779|C2349509|C3161090|C0161761|C0032811|C0375852|C1135334|C1541919|C0010051|C0340648|C0029519|C0155669|C0155670|C0264694|C0151744|C0810279|C0027051"
"411_1","C0002965|C0810279"
"411_2","C0155626|C0155627|C0155628|C0155629|C0155630|C0155631|C0155632|C0155633|C0155634|C0340308|C0155636|C0155637|C0155638|C0340304|C0155640|C0155641|C0155642|C0155643|C0155644|C0155645|C0155646|C0155647|C0155648|C0155649|C0155650|C0264706|C0155652|C0155653|C0155654|C0155655|C0494580|C0155657|C0155658|C0155659|C0155660|C0155661|C0155662|C0155664|C0155665|C0152107|C0155668|C0302375|C0376115|C0302376|C0027051"
"411_3","C0002962|C0152172|C0002963|C0348588"
"411_4","C0949167|C0010054|C0837133|C0837134|C0837135|C0837136|C0375264|C0375265|C1955779|C2349509|C3161090|C0161761|C0032811|C0375852|C1135334|C1541919|C0010051|C0340648|C0029519"
"411_41","C1135334|C1541919|C0010051|C0340648|C0029519"
"411_8","C0155669|C0155670|C0264694"
"411_9","C0340283"
"414_","C0155711|C0027046|C0155712|C0155713|C0155717|C0018799|C0007222|C0810280|C0003850"
"414_2","C0007222|C0003850"
"415_","C0155674|C0155675|C0155676|C0155677|C0178272|C0585968|C0155671|C0155672|C0034066|C1955781|C3161091|C0375267|C0238074|C0152102|C0856722|C0155673|C0152171|C0034072"
"415_1","C0155671|C0155672|C0034066|C1955781|C3161091|C0375267"
