cui,test
C3706070,160.0
C3706069,160.0
C2724400,160.0
C2724400,160.0
C2724401,160.0
C3512339,160.0
C3518446,160.0
C0185805,160.0
C3706072,160.0
C3706071,160.0
C2724401,160.0
C2724401,160.0
C2724402,160.0
C3512340,160.0
C0185805,160.0
C3518446,160.0
C3706074,160.0
C3706073,160.0
C2724402,160.0
C2724402,160.0
C0198849,232.0
C3511670,232.0
C0198849,232.0
C0198849,232.0
C0198849,232.0
C0185830,142.0
C3496543,142.0
C0185830,142.0
C0185830,142.0
C0185830,142.0
C0185829,142.0
C3512341,142.0
C0185829,142.0
C0185829,142.0
C0185829,142.0
C0370783,142.0
C3702774,142.0
C0852745,142.0
C0586349,142.0
C1293183,142.0
C0370783,142.0
C0370783,142.0
C0370784,142.0
C3702775,142.0
C3518447,142.0
C3518449,142.0
C3518448,142.0
C0370784,142.0
C0370784,142.0
C0185849,142.0
C0185849,142.0
C0185849,142.0
C0185849,142.0
C0185849,142.0
C0185848,142.0
C3512342,142.0
C0185848,142.0
C0185848,142.0
C0185848,142.0
C0370785,142.0
C3512343,142.0
C0370785,142.0
C0370785,142.0
C0370785,142.0
C0185851,142.0
C3512344,142.0
C0185851,142.0
C0185851,142.0
C0185851,142.0
C1314016,164.0
C3512345,164.0
C1314016,164.0
C1314016,164.0
C1314016,164.0
C0337290,160.0
C3512346,160.0
C1319075,160.0
C3706075,160.0
C0337290,160.0
C0337290,160.0
C0185845,142.0
C3512347,142.0
C0185845,142.0
C0185845,142.0
C0185845,142.0
C0185796,160.0
C3702776,160.0
C3518450,160.0
C3706076,160.0
C3706077,160.0
C0185796,160.0
C0185796,160.0
C0185797,160.0
C3702777,160.0
C3518451,160.0
C0185797,160.0
C0185797,160.0
C0185797,160.0
C0370786,164.0
C3702778,164.0
C3518453,164.0
C3518452,164.0
C0370786,164.0
C0370786,164.0
C1144608,164.0
C3512350,164.0
C0405934,164.0
C0405933,164.0
C3706079,164.0
C3706081,164.0
C3706080,164.0
C3706078,164.0
C1144608,164.0
C1144608,164.0
C1144609,160.0
C3512351,160.0
C3518454,160.0
C3518455,160.0
C3706082,160.0
C3706083,160.0
C1144609,160.0
C1144609,160.0
C0370787,161.0
C3512352,161.0
C3518456,161.0
C3518457,161.0
C3706084,161.0
C0370787,161.0
C0370787,161.0
C0198848,232.0
C3511671,232.0
C0198848,232.0
C0198848,232.0
C0198848,232.0
C3865437,148.0
C3865615,148.0
C4052338,148.0
C3865437,148.0
C3865437,148.0
C3854312,148.0
C3865615,148.0
C4052338,148.0
C3854312,148.0
C3854312,148.0
C3854313,148.0
C3865615,148.0
C4052338,148.0
C3854313,148.0
C3854313,148.0
C0185900,148.0
C3702781,148.0
C0185900,148.0
C0185900,148.0
C0185900,148.0
C0185876,148.0
C3702782,148.0
C0185876,148.0
C3706088,148.0
C3706089,148.0
C0185876,148.0
C0185876,148.0
C0370790,164.0
C0370790,164.0
C1292876,164.0
C0406025,164.0
C0370790,164.0
C0370790,164.0
C0370791,159.0
C3512357,159.0
C2041519,159.0
C2041520,159.0
C0185854,159.0
C0185858,159.0
C0370791,159.0
C0370791,159.0
C0370792,159.0
C3512357,159.0
C2041520,159.0
C2041519,159.0
C0185855,159.0
C0370792,159.0
C0370792,159.0
C2724403,160.0
C3702783,160.0
C0185860,160.0
C0185856,160.0
C3706090,160.0
C3706091,160.0
C2724403,160.0
C2724403,160.0
C2724404,170.0
C3702784,170.0
C0185860,170.0
C0185856,170.0
C3706092,170.0
C3706093,170.0
C2724404,170.0
C2724404,170.0
C2724405,160.0
C3512360,160.0
C0185860,160.0
C0185856,160.0
C3706094,160.0
C3706096,160.0
C3706095,160.0
C3706097,160.0
C2724405,160.0
C2724405,160.0
C2724406,160.0
C3512361,160.0
C0185860,160.0
C0185856,160.0
C3706099,160.0
C3706100,160.0
C2921767,160.0
C3706098,160.0
C2724406,160.0
C2724406,160.0
C2724407,160.0
C3512362,160.0
C0185857,160.0
C0185861,160.0
C3706102,160.0
C3706101,160.0
C2724407,160.0
C2724407,160.0
C2724408,160.0
C3512363,160.0
C0185857,160.0
C0185861,160.0
C3706103,160.0
C3706104,160.0
C2724408,160.0
C2724408,160.0
C0198855,232.0
C3511672,232.0
C3869385,232.0
C0198855,232.0
C0198855,232.0
C1611789,168.0
C3702785,168.0
C3518460,168.0
C3518462,168.0
C3518461,168.0
C3706105,168.0
C3706107,168.0
C3706106,168.0
C1611789,168.0
C1611789,168.0
C1619780,168.0
C3702786,168.0
C3518463,168.0
C3518464,168.0
C3518465,168.0
C3706108,168.0
C3706109,168.0
C3706110,168.0
C1619780,168.0
C1619780,168.0
C0370795,142.0
C3512366,142.0
C3518466,142.0
C3706113,142.0
C3706115,142.0
C3706111,142.0
C3706112,142.0
C3706114,142.0
C3706116,142.0
C0370795,142.0
C0370795,142.0
C0370796,142.0
C3512369,142.0
C3518467,142.0
C3706122,142.0
C3706120,142.0
C3706118,142.0
C3706121,142.0
C3706117,142.0
C3706119,142.0
C0370796,142.0
C0370796,142.0
C0370797,142.0
C3512367,142.0
C3518468,142.0
C3706124,142.0
C3706128,142.0
C3706126,142.0
C3706127,142.0
C3706123,142.0
C3706125,142.0
C0370797,142.0
C0370797,142.0
C0370798,142.0
C3512368,142.0
C3518469,142.0
C3706130,142.0
C3706129,142.0
C3706131,142.0
C0370798,142.0
C0370798,142.0
C0370799,142.0
C3512366,142.0
C3518470,142.0
C3706135,142.0
C3706132,142.0
C3706133,142.0
C3706134,142.0
C0370799,142.0
C0370799,142.0
C0370800,142.0
C3512369,142.0
C3518471,142.0
C3706138,142.0
C3706137,142.0
C3706136,142.0
C3706139,142.0
C0370800,142.0
C0370800,142.0
C0370801,142.0
C3512367,142.0
C3518472,142.0
C3706142,142.0
C3706141,142.0
C3706143,142.0
C3706140,142.0
C0370801,142.0
C0370801,142.0
C0370802,142.0
C3512368,142.0
C3518473,142.0
C3706144,142.0
C3706145,142.0
C0370802,142.0
C0370802,142.0
C0370256,232.0
C3511673,232.0
C2065623,232.0
C0370256,232.0
C0370256,232.0
C1964178,142.0
C3512370,142.0
C2585687,142.0
C2584430,142.0
C3706149,142.0
C3706148,142.0
C3706146,142.0
C3706147,142.0
C1964178,142.0
C1964178,142.0
C1964179,142.0
C3512371,142.0
C2584435,142.0
C2584517,142.0
C3706153,142.0
C3706152,142.0
C3706150,142.0
C3706151,142.0
C1964179,142.0
C1964179,142.0
C1964180,142.0
C3512372,142.0
C2585550,142.0
C2584509,142.0
C3706155,142.0
C3706154,142.0
C1964180,142.0
C1964180,142.0
C0370803,142.0
C3512373,142.0
C3518474,142.0
C3518475,142.0
C3706157,142.0
C3706156,142.0
C0370803,142.0
C0370803,142.0
C0370804,142.0
C3512370,142.0
C2585687,142.0
C2584430,142.0
C3706159,142.0
C3706158,142.0
C0370804,142.0
C0370804,142.0
C0370805,142.0
C3512371,142.0
C2584517,142.0
C2584435,142.0
C3706160,142.0
C0370805,142.0
C0370805,142.0
C0370806,142.0
C3512374,142.0
C2585550,142.0
C2584509,142.0
C3706162,142.0
C3706161,142.0
C0370806,142.0
C0370806,142.0
C0370807,142.0
C3512375,142.0
C2585304,142.0
C0370807,142.0
C0370807,142.0
C0370807,142.0
C0370808,142.0
C3512376,142.0
C2584827,142.0
C0370808,142.0
C0370808,142.0
C0370808,142.0
C0370809,142.0
C3512377,142.0
C3518476,142.0
C0370809,142.0
C0370809,142.0
C0370809,142.0
C0370810,142.0
C3512378,142.0
C2584749,142.0
C3706163,142.0
C0370810,142.0
C0370810,142.0
C0370811,148.0
C3702788,148.0
C3518477,148.0
C3706166,148.0
C3706165,148.0
C3706164,148.0
C0370811,148.0
C0370811,148.0
C0370812,148.0
C3702789,148.0
C3706175,148.0
C3706177,148.0
C3706179,148.0
C3706176,148.0
C3706171,148.0
C3706172,148.0
C3518480,148.0
C3706170,148.0
C3706173,148.0
C3518482,148.0
C3518481,148.0
C3706169,148.0
C3518479,148.0
C3706174,148.0
C3706178,148.0
C3706167,148.0
C3706180,148.0
C3706168,148.0
C0370812,148.0
C0370812,148.0
C0812477,148.0
C3702790,148.0
C3518485,148.0
C3518487,148.0
C3518486,148.0
C3706183,148.0
C3706181,148.0
C3706182,148.0
C0812477,148.0
C0812477,148.0
C0812478,148.0
C3702791,148.0
C3518489,148.0
C3518490,148.0
C3518488,148.0
C0812478,148.0
C0812478,148.0
C0370813,148.0
C3702792,148.0
C3518493,148.0
C3518491,148.0
C3518492,148.0
C3706184,148.0
C3706185,148.0
C3706186,148.0
C0370813,148.0
C0370813,148.0
C0370814,148.0
C3702790,148.0
C3518495,148.0
C3518496,148.0
C3518494,148.0
C3706184,148.0
C3706187,148.0
C3706188,148.0
C0370814,148.0
C0370814,148.0
C0370815,148.0
C3702793,148.0
C3518497,148.0
C3518498,148.0
C3518499,148.0
C3706190,148.0
C3706189,148.0
C0370815,148.0
C0370815,148.0
C0370816,148.0
C3702794,148.0
C3518501,148.0
C3518502,148.0
C3518500,148.0
C3706192,148.0
C3706192,148.0
C3706191,148.0
C0370816,148.0
C0370816,148.0
C0186069,9.0
C3512384,9.0
C3512384,9.0
C0186069,9.0
C0186069,9.0
C3865436,148.0
C3865613,148.0
C3869126,148.0
C3869120,148.0
C3869127,148.0
C3869125,148.0
C3869121,148.0
C3865436,148.0
C3865436,148.0
C3865435,148.0
C3865613,148.0
C3869122,148.0
C3869124,148.0
C3869123,148.0
C3869119,148.0
C3869118,148.0
C3865435,148.0
C3865435,148.0
C3865434,148.0
C3865614,148.0
C3869120,148.0
C3869119,148.0
C3869118,148.0
C3869126,148.0
C3869125,148.0
C3869123,148.0
C3869124,148.0
C3869127,148.0
C3869121,148.0
C3869122,148.0
C3865434,148.0
C3865434,148.0
C3854212,148.0
C3865613,148.0
C3706205,148.0
C3706206,148.0
C3706204,148.0
C3869117,148.0
C3854212,148.0
C3854212,148.0
C3854214,148.0
C3865612,148.0
C3869116,148.0
C3869115,148.0
C3854214,148.0
C3854214,148.0
C3854215,148.0
C3865611,148.0
C3869113,148.0
C3869114,148.0
C3854215,148.0
C3854215,148.0
C1736915,9.0
C3702798,9.0
C3518509,9.0
C3518511,9.0
C2316961,9.0
C3706207,9.0
C1736915,9.0
C1736915,9.0
C1736646,9.0
C3702798,9.0
C3518511,9.0
C3518509,9.0
C4052337,9.0
C1736646,9.0
C1736646,9.0
C1314017,158.0
C3512391,158.0
C3518512,158.0
C3706209,158.0
C1314017,158.0
C1314017,158.0
C1314018,158.0
C3512392,158.0
C3518513,158.0
C3706210,158.0
C1314018,158.0
C1314018,158.0
C1314019,158.0
C3512393,158.0
C3518513,158.0
C3518512,158.0
C3706211,158.0
C3706212,158.0
C1314019,158.0
C1314019,158.0
C0370817,158.0
C3512394,158.0
C3706214,158.0
C3706215,158.0
C3706216,158.0
C3706217,158.0
C3706213,158.0
C3706220,158.0
C3706218,158.0
C3706219,158.0
C0370817,158.0
C0370817,158.0
C2939196,158.0
C3512395,158.0
C3518516,158.0
C3518517,158.0
C3518518,158.0
C3706222,158.0
C3706223,158.0
C3706221,158.0
C2939196,158.0
C2939196,158.0
C2939197,158.0
C4731981,158.0
C4731984,158.0
C4731982,158.0
C4731983,158.0
C2939197,158.0
C2939197,158.0
C0370818,158.0
C3512395,158.0
C3518519,158.0
C3706227,158.0
C0370818,158.0
C0370818,158.0
C0370819,158.0
C3512396,158.0
C3518520,158.0
C3706228,158.0
C0370819,158.0
C0370819,158.0
C0370820,158.0
C3512397,158.0
C3518521,158.0
C3706229,158.0
C0370820,158.0
C0370820,158.0
C0370821,158.0
C3702799,158.0
C3518522,158.0
C3706230,158.0
C0370821,158.0
C0370821,158.0
C3511504,158.0
C3512399,158.0
C3518523,158.0
C3706231,158.0
C3511504,158.0
C3511504,158.0
C0370822,158.0
C3512400,158.0
C3706232,158.0
C0370822,158.0
C0370822,158.0
C0370823,158.0
C3512401,158.0
C0370823,158.0
C0370823,158.0
C0370823,158.0
C0370824,158.0
C3512402,158.0
C3706234,158.0
C3706233,158.0
C0370824,158.0
C0370824,158.0
C0370825,158.0
C3512403,158.0
C3706237,158.0
C3706238,158.0
C3706236,158.0
C3706235,158.0
C0370825,158.0
C0370825,158.0
C0370826,158.0
C3512404,158.0
C3706241,158.0
C3706240,158.0
C3706242,158.0
C3706239,158.0
C0370826,158.0
C0370826,158.0
C0370827,158.0
C3702800,158.0
C3706245,158.0
C3706243,158.0
C3706244,158.0
C3706246,158.0
C0370827,158.0
C0370827,158.0
C0370828,158.0
C3512406,158.0
C3706249,158.0
C3706250,158.0
C3706248,158.0
C3706251,158.0
C3706252,158.0
C3706247,158.0
C0370828,158.0
C0370828,158.0
C0370829,158.0
C3512406,158.0
C3706254,158.0
C3706253,158.0
C3706249,158.0
C3706247,158.0
C3706248,158.0
C3706255,158.0
C0370829,158.0
C0370829,158.0
C3248349,158.0
C3702801,158.0
C3706268,158.0
C3706267,158.0
C3706260,158.0
C3706261,158.0
C3706257,158.0
C3706256,158.0
C3706263,158.0
C3706266,158.0
C3706264,158.0
C3706265,158.0
C3706262,158.0
C3706259,158.0
C3248349,158.0
C3248349,158.0
C3248350,158.0
C3702801,158.0
C3706275,158.0
C3706269,158.0
C3706270,158.0
C3706273,158.0
C3706256,158.0
C3706272,158.0
C3706257,158.0
C3706276,158.0
C3706277,158.0
C3706268,158.0
C3706271,158.0
C3706274,158.0
C3248350,158.0
C3248350,158.0
C0370830,158.0
C3512410,158.0
C3706278,158.0
C3706280,158.0
C3706245,158.0
C3706279,158.0
C0370830,158.0
C0370830,158.0
C0370831,158.0
C3512411,158.0
C3706281,158.0
C3706280,158.0
C3706282,158.0
C3706245,158.0
C0370831,158.0
C0370831,158.0
C0370832,158.0
C3512412,158.0
C3706283,158.0
C3706284,158.0
C3706286,158.0
C3706285,158.0
C0370832,158.0
C0370832,158.0
C0370833,158.0
C3512413,158.0
C3706288,158.0
C3706290,158.0
C3706289,158.0
C3706287,158.0
C0370833,158.0
C0370833,158.0
C0370834,158.0
C3512414,158.0
C3706290,158.0
C3706291,158.0
C3706289,158.0
C3706292,158.0
C0370834,158.0
C0370834,158.0
C0370835,158.0
C3512415,158.0
C3706290,158.0
C3706293,158.0
C3706294,158.0
C3706289,158.0
C0370835,158.0
C0370835,158.0
C0519761,142.0
C3512416,142.0
C3518541,142.0
C3706296,142.0
C3706295,142.0
C0519761,142.0
C0519761,142.0
C0519762,142.0
C3512417,142.0
C3518541,142.0
C0519762,142.0
C0519762,142.0
C0519762,142.0
C0185919,161.0
C0185919,161.0
C0185919,161.0
C0185919,161.0
C0185919,161.0
C0370836,158.0
C3702802,158.0
C3518542,158.0
C3706298,158.0
C3706299,158.0
C3706301,158.0
C3706297,158.0
C3706300,158.0
C0370836,158.0
C0370836,158.0
C0370837,158.0
C3702803,158.0
C0370837,158.0
C0370837,158.0
C0370837,158.0
C0370838,158.0
C3512420,158.0
C3518543,158.0
C3706302,158.0
C3706303,158.0
C0370838,158.0
C3706304,158.0
C3706305,158.0
C0370838,158.0
C0370838,158.0
C0370839,158.0
C3512421,158.0
C3518543,158.0
C0370839,158.0
C3706305,158.0
C3706307,158.0
C3706304,158.0
C3706306,158.0
C0370839,158.0
C0370839,158.0
C0370840,158.0
C3512422,158.0
C3518543,158.0
C3706308,158.0
C3706304,158.0
C3706305,158.0
C0370840,158.0
C4523100,158.0
C0370840,158.0
C0370840,158.0
C0519763,158.0
C0519763,158.0
C3518544,158.0
C0519763,158.0
C0519763,158.0
C0519763,158.0
C0370842,158.0
C0370842,158.0
C3518544,158.0
C0370842,158.0
C0370842,158.0
C0370842,158.0
C0370843,158.0
C3512423,158.0
C3706309,158.0
C0370843,158.0
C0370843,158.0
C0370843,158.0
C0370844,158.0
C3512424,158.0
C3706310,158.0
C0370844,158.0
C0370844,158.0
C0185961,158.0
C0185961,158.0
C0185961,158.0
C0185961,158.0
C0185961,158.0
C0185965,158.0
C3702804,158.0
C0185965,158.0
C3706311,158.0
C0185965,158.0
C0185965,158.0
C0185966,158.0
C3702804,158.0
C0185966,158.0
C0185966,158.0
C0185966,158.0
C4283850,158.0
C4291956,158.0
C4292088,158.0
C4292089,158.0
C4283850,158.0
C4283850,158.0
C4283849,158.0
C4291957,158.0
C4292090,158.0
C4292093,158.0
C4292091,158.0
C4292092,158.0
C4283849,158.0
C4283849,158.0
C0185964,158.0
C3702805,158.0
C0185964,158.0
C0185964,158.0
C0185964,158.0
C2366821,3.0
C3702806,3.0
C3706316,3.0
C3706318,3.0
C3706320,3.0
C3706319,3.0
C3706317,3.0
C2366821,3.0
C2366821,3.0
C1737727,158.0
C3702807,158.0
C1737727,158.0
C3706321,158.0
C1737727,158.0
C1737727,158.0
C3865433,3.0
C3702806,3.0
C3869112,3.0
C3865433,3.0
C3865433,3.0
C4283848,158.0
C4291958,158.0
C4292094,158.0
C4292095,158.0
C4283848,158.0
C4283848,158.0
C2366822,3.0
C3512427,3.0
C2366822,3.0
C3706322,3.0
C2366822,3.0
C2366822,3.0
C1742726,158.0
C3512428,158.0
C1742726,158.0
C3706323,158.0
C1742726,158.0
C1742726,158.0
C2366823,3.0
C3512427,3.0
C3706324,3.0
C2366823,3.0
C2366823,3.0
C2366823,3.0
C1740764,158.0
C3512428,158.0
C1740764,158.0
C3706325,158.0
C1740764,158.0
C1740764,158.0
C4283852,164.0
C4292377,164.0
C4292097,164.0
C4292100,164.0
C4292099,164.0
C4292096,164.0
C4292102,164.0
C4292098,164.0
C4292101,164.0
C4283852,164.0
C4283852,164.0
C4283851,164.0
C4291959,164.0
C4292103,164.0
C4292105,164.0
C4292104,164.0
C4292108,164.0
C4292106,164.0
C4292107,164.0
C4292109,164.0
C4292110,164.0
C4292111,164.0
C4283851,164.0
C4283851,164.0
C4283805,164.0
C4291960,164.0
C4292114,164.0
C4292112,164.0
C4292115,164.0
C4292113,164.0
C4283805,164.0
C4283805,164.0
C4283808,164.0
C4291961,164.0
C4292119,164.0
C4292116,164.0
C4292117,164.0
C4292118,164.0
C4283808,164.0
C4283808,164.0
C0185910,164.0
C1279973,164.0
C1279973,164.0
C0185910,164.0
C0185910,164.0
C2724409,160.0
C3512429,160.0
C3706328,160.0
C3706327,160.0
C3706326,160.0
C2724409,160.0
C2724409,160.0
C2724410,160.0
C3512430,160.0
C3706330,160.0
C3706329,160.0
C3706328,160.0
C2724410,160.0
C2724410,160.0
C2724411,170.0
C3702808,170.0
C3706328,170.0
C3706331,170.0
C2724411,170.0
C2724411,170.0
C2724412,170.0
C3702809,170.0
C3706328,170.0
C3706332,170.0
C2724412,170.0
C2724412,170.0
C2724413,160.0
C3512433,160.0
C3706333,160.0
C3706334,160.0
C2724413,160.0
C2724413,160.0
C2724414,160.0
C3512434,160.0
C3706335,160.0
C3706334,160.0
C2724414,160.0
C2724414,160.0
C0185776,164.0
C3512435,164.0
C0185776,164.0
C0185776,164.0
C0185776,164.0
C0370846,160.0
C3702810,160.0
C0370846,160.0
C0370846,160.0
C0370846,160.0
C0370847,160.0
C3512437,160.0
C3706337,160.0
C3706336,160.0
C0370847,160.0
C0370847,160.0
C0370847,160.0
C0370848,160.0
C3512438,160.0
C0186340,160.0
C0186339,160.0
C0370848,160.0
C0370848,160.0
C0186341,162.0
C0186341,162.0
C0186341,162.0
C0186341,162.0
C0186341,162.0
C0186342,161.0
C3702811,161.0
C3706338,161.0
C3706340,161.0
C3706339,161.0
C0186342,161.0
C0186342,161.0
C0370849,162.0
C3512440,162.0
C3518559,162.0
C3518560,162.0
C3518558,162.0
C0370849,162.0
C0370849,162.0
C0370850,162.0
C3512441,162.0
C3518561,162.0
C3518563,162.0
C3518566,162.0
C3518562,162.0
C3518565,162.0
C3518564,162.0
C0370850,162.0
C0370850,162.0
C0186408,159.0
C3512442,159.0
C2061835,159.0
C0186408,159.0
C0186408,159.0
C0186408,159.0
C0186409,159.0
C3512442,159.0
C2061835,159.0
C0186409,159.0
C0186409,159.0
C0186409,159.0
C2724415,170.0
C3702812,170.0
C3706342,170.0
C3706341,170.0
C2724415,170.0
C2724415,170.0
C2724416,160.0
C3512444,160.0
C3706343,160.0
C3706341,160.0
C2724416,160.0
C2724416,160.0
C2724416,160.0
C2724417,170.0
C3702813,170.0
C3706344,170.0
C3706341,170.0
C2724417,170.0
C2724417,170.0
C2724418,164.0
C3512446,164.0
C2724418,164.0
C3706345,164.0
C3706341,164.0
C2724418,164.0
C2724418,164.0
C2724419,164.0
C3512447,164.0
C3706346,164.0
C0186412,164.0
C2724419,164.0
C2724419,164.0
C2724420,160.0
C3512448,160.0
C3706347,160.0
C0186412,160.0
C2724420,160.0
C2724420,160.0
C0186413,159.0
C3512449,159.0
C0186413,159.0
C0186413,159.0
C0186413,159.0
C0370852,159.0
C3512450,159.0
C2090658,159.0
C3518568,159.0
C3518567,159.0
C2090659,159.0
C2090662,159.0
C2090661,159.0
C0186417,159.0
C3706349,159.0
C3706348,159.0
C0186416,159.0
C0370852,159.0
C0370852,159.0
C2937299,162.0
C3512451,162.0
C2937299,162.0
C3518569,162.0
C3706350,162.0
C2937299,162.0
C2937299,162.0
C0186419,162.0
C3512452,162.0
C3518570,162.0
C0186419,162.0
C3706351,162.0
C0186419,162.0
C0186419,162.0
C0370853,159.0
C3512453,159.0
C3518572,159.0
C3518571,159.0
C3518573,159.0
C0370853,159.0
C0370853,159.0
C0186435,142.0
C0186435,142.0
C0186435,142.0
C0186435,142.0
C0186435,142.0
C0186436,142.0
C0186436,142.0
C0186436,142.0
C0186436,142.0
C0186436,142.0
C0370854,142.0
C3512454,142.0
C0186444,142.0
C0186688,142.0
C3706353,142.0
C3706354,142.0
C3706355,142.0
C3706352,142.0
C0370854,142.0
C0370854,142.0
C0370855,142.0
C3512455,142.0
C0186438,142.0
C0186445,142.0
C0186438,142.0
C2937233,142.0
C3706358,142.0
C3706359,142.0
C3706357,142.0
C3706356,142.0
C0370855,142.0
C0370855,142.0
C0370856,142.0
C3512456,142.0
C3518577,142.0
C3518581,142.0
C3518580,142.0
C3518576,142.0
C3518583,142.0
C3706361,142.0
C3706364,142.0
C3706366,142.0
C3706362,142.0
C3706365,142.0
C3706369,142.0
C3706363,142.0
C3706370,142.0
C3706360,142.0
C3706367,142.0
C3706368,142.0
C0370856,142.0
C0370856,142.0
C0370857,142.0
C3527487,142.0
C3518585,142.0
C3518588,142.0
C3518584,142.0
C3518589,142.0
C3706372,142.0
C3706373,142.0
C3706371,142.0
C3706374,142.0
C0370857,142.0
C0370857,142.0
C0370858,142.0
C3512457,142.0
C3518594,142.0
C3518592,142.0
C3706375,142.0
C3706376,142.0
C0370858,142.0
C0370858,142.0
C0370859,142.0
C3512458,142.0
C3518596,142.0
C3518598,142.0
C3706377,142.0
C3706379,142.0
C3706381,142.0
C3706378,142.0
C3706380,142.0
C3706382,142.0
C0370859,142.0
C0370859,142.0
C0370860,142.0
C3512459,142.0
C3518602,142.0
C3518600,142.0
C3706383,142.0
C3706384,142.0
C0370860,142.0
C0370860,142.0
C0186440,161.0
C3702814,161.0
C0186440,161.0
C3706385,161.0
C3706386,161.0
C0186440,161.0
C0186440,161.0
C0186447,161.0
C3702815,161.0
C0186447,161.0
C3706388,161.0
C3706387,161.0
C0186447,161.0
C0186447,161.0
C0186459,161.0
C3702816,161.0
C0186459,161.0
C3706390,161.0
C3706389,161.0
C0186459,161.0
C0186459,161.0
C0519764,142.0
C0186435,142.0
C3706393,142.0
C3706394,142.0
C3706391,142.0
C3706392,142.0
C0519764,142.0
C0519764,142.0
C0519765,142.0
C3702817,142.0
C3706396,142.0
C3706395,142.0
C3706398,142.0
C3706397,142.0
C0519765,142.0
C0519765,142.0
C0186460,142.0
C3702818,142.0
C3706401,142.0
C0186460,142.0
C3706399,142.0
C3706400,142.0
C0186460,142.0
C0186460,142.0
C0186448,142.0
C0186448,142.0
C0186448,142.0
C3706402,142.0
C0186448,142.0
C0186448,142.0
C0186461,142.0
C3512466,142.0
C0186461,142.0
C0186461,142.0
C0186461,142.0
C0186441,142.0
C3512467,142.0
C0186441,142.0
C0186441,142.0
C0186441,142.0
C0186449,142.0
C3512468,142.0
C3518604,142.0
C0186449,142.0
C0186449,142.0
C0186462,142.0
C3512469,142.0
C3518605,142.0
C0186462,142.0
C0186462,142.0
C0191765,174.0
C3702819,174.0
C0191765,174.0
C2367871,174.0
C0191765,174.0
C0191765,174.0
C3702458,164.0
C3702820,164.0
C2367871,164.0
C3706403,164.0
C3702458,164.0
C3702458,164.0
C3668925,162.0
C0845592,162.0
C3706409,162.0
C3706408,162.0
C3706404,162.0
C3706405,162.0
C3706407,162.0
C3706411,162.0
C3706406,162.0
C3706410,162.0
C3668925,162.0
C3668925,162.0
C3668924,162.0
C0845592,162.0
C3706411,162.0
C3706407,162.0
C3706408,162.0
C3706404,162.0
C3706409,162.0
C3706410,162.0
C3706405,162.0
C3706406,162.0
C3668924,162.0
C3668924,162.0
C0186560,226.0
C0186560,226.0
C3706415,226.0
C3706413,226.0
C3706416,226.0
C3706414,226.0
C3706412,226.0
C4052335,226.0
C4052333,226.0
C4052336,226.0
C4052334,226.0
C0186560,226.0
C0186560,226.0
C0370862,160.0
C3512471,160.0
C2091071,160.0
C3518609,160.0
C3706421,160.0
C3706421,160.0
C0370862,160.0
C0370862,160.0
C0370863,160.0
C3512471,160.0
C2091071,160.0
C3518609,160.0
C3706422,160.0
C2091072,160.0
C0370863,160.0
C0370863,160.0
C0186689,161.0
C3512473,161.0
C0186689,161.0
C3706423,161.0
C3706424,161.0
C0186689,161.0
C0186689,161.0
C0186355,160.0
C3512475,160.0
C0186355,160.0
C3701456,160.0
C0186355,160.0
C0186355,160.0
C0186353,160.0
C3512475,160.0
C3518610,160.0
C3706425,160.0
C0186353,160.0
C0186353,160.0
C0186353,160.0
C0186618,160.0
C3702821,160.0
C3518611,160.0
C3706426,160.0
C0186618,160.0
C0186618,160.0
C0186620,160.0
C3702821,160.0
C3518611,160.0
C3706427,160.0
C0186620,160.0
C0186620,160.0
C0370864,150.0
C3527488,150.0
C3518612,150.0
